,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,JobLevel,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
10,0.6428571428571428,0.0,0.3833493545959058,0.04646374805097342,0.5714285714285714,0.25,0.2548770967656785,0.25,0.09096633164635082,0.36766719325961034,0.0,0.1428571428571428,0.6666666666666666,0.525,0.3333333333333333,0.5,0.26666666666666666,0.6666666666666667,1.0,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.42857142857142855,0.0,0.3833493545959058,0.04646374805097342,0.9642857142857143,0.0,0.2517317225535898,0.0,0.09096633164635082,0.12469720905739864,0.0,0.0714285714285714,0.6666666666666666,0.4,0.3333333333333333,0.375,0.6666666666666666,0.5999999999999999,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.8809523809523809,0.0,0.3833493545959058,0.04646374805097342,0.4642857142857143,0.75,0.2517317225535898,0.0,1.0,0.23849394418114797,0.0,0.4285714285714285,0.0,0.925,0.3333333333333333,0.9,0.26666666666666666,1.0,0.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13,0.6904761904761905,1.0,0.0,0.04646374805097342,0.0,0.0,0.2548770967656785,0.0,0.09096633164635082,0.25028962611901,0.1111111111111111,0.0,0.6666666666666666,0.25,0.6666666666666666,0.25,0.6,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14,0.23809523809523808,0.0,0.3833493545959058,0.04646374805097342,0.0,0.5,0.2517317225535898,0.0,0.09096633164635082,0.08335966298051606,0.1111111111111111,0.2142857142857143,0.0,0.125,0.3333333333333333,0.125,0.0,1.0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,0.4523809523809524,0.0,0.3833493545959058,0.04646374805097342,0.0,0.5,0.2517317225535898,0.25,0.09096633164635082,0.22838335966298054,0.4444444444444444,0.0,0.0,0.17500000000000002,0.3333333333333333,0.125,0.0,0.6666666666666667,1.0,1.0,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.07142857142857145,0.0,0.3833493545959058,0.04646374805097342,0.07142857142857142,0.25,0.2517317225535898,0.0,1.0,0.16872037914691945,0.1111111111111111,0.0714285714285714,1.0,0.07500000000000001,0.5,0.07500000000000001,0.06666666666666667,1.0,0.6666666666666667,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.4523809523809524,0.0,0.0,0.04646374805097342,0.0,0.5,0.2548770967656785,0.25,0.0,0.16419167983149027,0.2222222222222222,0.1428571428571428,0.3333333333333333,0.375,0.3333333333333333,0.125,0.0,0.0,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18,0.4047619047619047,0.0,0.3833493545959058,0.0,0.2142857142857143,0.75,0.2517317225535898,0.0,0.0,0.07525013164823594,0.7777777777777777,0.3571428571428571,0.0,0.25,0.8333333333333333,0.17500000000000002,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,0.4761904761904761,0.0,0.3833493545959058,0.04646374805097342,0.25,0.5,0.2517317225535898,0.0,0.0,0.3086361242759347,0.1111111111111111,0.0,0.3333333333333333,0.2,0.8333333333333333,0.2,0.4666666666666667,0.0,0.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20,0.19047619047619052,0.0,0.9999999999999999,0.04646374805097342,0.0,0.75,0.0289752688395421,0.25,0.0,0.496998420221169,0.1111111111111111,0.4999999999999999,0.0,0.15000000000000002,0.5,0.15000000000000002,0.06666666666666667,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.7619047619047619,0.0,0.3833493545959058,0.0,0.25,0.75,0.2517317225535898,0.0,0.0,0.4559241706161138,0.3333333333333333,0.8571428571428571,0.0,0.7000000000000001,0.3333333333333333,0.25,0.06666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,0.8333333333333333,0.0,0.3833493545959058,0.04646374805097342,0.35714285714285715,0.75,0.2517317225535898,0.25,0.09096633164635082,0.05997893628225382,0.3333333333333333,0.0,0.0,0.525,0.3333333333333333,0.125,0.06666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,0.5714285714285714,0.0,0.3833493545959058,0.04646374805097342,0.10714285714285714,0.75,0.2517317225535898,0.0,0.09096633164635082,0.4169036334913112,0.1111111111111111,0.2142857142857143,0.0,0.275,0.6666666666666666,0.5,0.7333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,0.2619047619047619,0.0,0.9999999999999999,0.04646374805097342,0.5357142857142857,0.75,0.2548770967656785,0.0,1.0,0.28983675618746707,0.1111111111111111,0.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.8809523809523809,0.0,0.3833493545959058,0.04646374805097342,0.0,0.75,0.0289752688395421,0.0,0.09096633164635082,0.3048973143759873,0.3333333333333333,0.0,0.0,0.30000000000000004,0.3333333333333333,0.25,0.0,0.3333333333333333,1.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,0.19047619047619052,0.0,0.9999999999999999,0.04646374805097342,0.2857142857142857,0.5,0.2517317225535898,0.0,0.09096633164635082,0.804739336492891,0.1111111111111111,0.7857142857142857,0.0,0.125,0.5,0.125,0.2,0.0,0.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,0.4523809523809524,0.0,0.3833493545959058,0.0,0.14285714285714285,0.0,0.21360264234371984,0.0,1.0,0.08931016324381255,0.1111111111111111,0.0,0.0,0.42500000000000004,0.3333333333333333,0.42500000000000004,0.3333333333333333,1.0,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,0.6190476190476188,1.0,0.9999999999999999,0.04646374805097342,0.0,0.25,0.2548770967656785,0.25,0.0,0.49099526066350707,0.3333333333333333,0.2142857142857143,0.3333333333333333,0.47500000000000003,0.3333333333333333,0.025,0.0,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,0.4761904761904761,0.0,0.3833493545959058,0.0,0.03571428571428571,0.5,0.21360264234371984,0.0,0.0,0.1810953133228015,1.0,0.0714285714285714,0.0,0.25,0.5,0.05,0.06666666666666667,1.0,1.0,0.6666666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30,0.19047619047619052,1.0,0.3833493545959058,0.04646374805097342,0.10714285714285714,0.5,0.2548770967656785,0.5,0.0,0.3077935755660874,0.2222222222222222,0.0,0.0,0.125,0.8333333333333333,0.07500000000000001,0.0,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,0.23809523809523808,0.0,0.3833493545959058,0.04646374805097342,0.2142857142857143,0.5,0.0289752688395421,0.0,1.0,0.45434439178515007,0.1111111111111111,0.1428571428571428,0.0,0.125,1.0,0.125,0.0,1.0,1.0,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.7380952380952379,0.0,0.9999999999999999,0.04646374805097342,0.0,0.0,0.2548770967656785,0.25,1.0,0.13596629805160612,1.0,0.1428571428571428,0.0,0.55,0.3333333333333333,0.07500000000000001,0.06666666666666667,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,0.42857142857142855,0.0,0.3833493545959058,0.0,0.14285714285714285,0.5,0.0,0.5,1.0,0.23149025803054243,0.4444444444444444,0.2142857142857143,0.0,0.25,0.3333333333333333,0.2,0.4666666666666667,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,0.3095238095238095,0.0,0.9999999999999999,0.04646374805097342,0.2857142857142857,0.75,0.2548770967656785,0.0,0.0,0.19352290679304898,0.1111111111111111,0.3571428571428571,0.3333333333333333,0.05,0.6666666666666666,0.05,0.13333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,0.19047619047619052,1.0,0.3833493545959058,0.04646374805097342,0.25,0.5,0.2548770967656785,0.25,1.0,0.7781990521327015,0.1111111111111111,0.0714285714285714,0.6666666666666666,0.2,0.8333333333333333,0.2,0.4666666666666667,1.0,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,0.4523809523809524,0.0,0.9999999999999999,0.0,0.2857142857142857,0.0,0.21360264234371984,0.0,0.09096633164635082,0.026592943654555022,0.1111111111111111,0.2142857142857143,0.0,0.1,0.5,0.1,0.06666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.5714285714285714,0.0,0.9999999999999999,0.0,0.03571428571428571,0.25,0.21360264234371984,0.5,0.09096633164635082,0.10252764612954188,0.5555555555555556,0.1428571428571428,0.0,0.5750000000000001,0.3333333333333333,0.5,0.26666666666666666,0.6666666666666667,0.3333333333333333,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,0.0,1.0,0.3833493545959058,0.04646374805097342,0.0,0.75,0.2517317225535898,0.0,1.0,0.069826224328594,0.1111111111111111,0.2142857142857143,0.6666666666666666,0.0,0.5,0.0,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,0.4047619047619047,0.0,0.3833493545959058,0.0,0.6785714285714285,0.25,0.2517317225535898,0.0,0.09096633164635082,0.21827277514481305,0.0,0.5714285714285713,0.0,0.30000000000000004,0.3333333333333333,0.275,0.4,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.42857142857142855,0.0,0.9999999999999999,0.04646374805097342,0.25,0.5,0.0289752688395421,0.5,0.09096633164635082,0.3134807793575566,0.4444444444444444,0.0714285714285714,0.6666666666666666,0.1,0.3333333333333333,0.025,0.0,0.6666666666666667,0.5333333333333334,0.6666666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,0.7857142857142856,0.0,0.3833493545959058,0.04646374805097342,0.03571428571428571,0.5,0.2517317225535898,0.25,0.0,0.2457082675092154,0.5555555555555556,0.1428571428571428,0.0,0.325,0.3333333333333333,0.1,0.06666666666666667,1.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.5476190476190477,0.0,0.3833493545959058,0.04646374805097342,0.9999999999999999,0.0,0.2517317225535898,0.0,1.0,0.07214323328067404,0.1111111111111111,0.0714285714285714,0.0,0.55,1.0,0.55,0.0,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.3833493545959058,0.0,0.2142857142857143,0.5,0.2517317225535898,0.0,1.0,0.14760400210637178,0.1111111111111111,0.2857142857142857,0.0,0.0,0.5,0.0,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,0.23809523809523808,0.0,0.3833493545959058,0.04646374805097342,0.2857142857142857,0.5,0.2548770967656785,0.0,1.0,0.1916271721958926,0.0,0.8571428571428571,0.6666666666666666,0.225,0.3333333333333333,0.2,0.0,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,0.3095238095238095,0.0,0.3833493545959058,0.04646374805097342,0.25,0.0,0.0,0.0,0.09096633164635082,0.10147446024223278,0.4444444444444444,0.0714285714285714,0.3333333333333333,0.25,0.3333333333333333,0.2,0.4666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,0.49999999999999994,0.0,0.3833493545959058,0.0,0.14285714285714285,0.75,0.21360264234371984,0.25,0.0,0.05771458662453923,0.0,0.6428571428571427,0.0,0.47500000000000003,0.5,0.45,0.2,0.6666666666666667,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.42857142857142855,0.0,0.0,0.04646374805097342,0.14285714285714285,0.75,0.2517317225535898,0.0,0.09096633164635082,0.3985781990521327,0.7777777777777777,0.7142857142857143,0.0,0.275,0.6666666666666666,0.225,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,0.3333333333333333,0.0,0.3833493545959058,0.0,0.03571428571428571,0.5,0.21360264234371984,0.25,0.09096633164635082,0.08936282253817801,0.1111111111111111,0.7142857142857143,0.3333333333333333,0.325,0.6666666666666666,0.325,0.26666666666666666,1.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.4761904761904761,0.0,0.3833493545959058,0.04646374805097342,0.14285714285714285,0.25,0.2517317225535898,0.5,0.09096633164635082,0.2830437072143233,0.3333333333333333,0.5714285714285713,0.6666666666666666,0.47500000000000003,0.6666666666666666,0.25,0.0,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,0.9523809523809523,0.0,0.0,0.04646374805097342,0.03571428571428571,0.5,0.2517317225535898,0.25,0.0,0.15581885202738285,0.2222222222222222,0.1428571428571428,0.6666666666666666,0.30000000000000004,0.5,0.125,0.06666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,0.3095238095238095,0.0,0.3833493545959058,0.04646374805097342,0.6785714285714285,0.0,0.0,0.5,0.09096633164635082,0.4685624012638231,0.0,0.1428571428571428,0.3333333333333333,0.15000000000000002,0.5,0.125,0.0,0.6666666666666667,1.0,0.6666666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52,0.3095238095238095,0.0,0.3833493545959058,0.0,0.2142857142857143,0.75,0.21360264234371984,0.25,0.09096633164635082,0.6432859399684044,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.225,0.3333333333333333,0.05,0.06666666666666667,0.0,0.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53,0.6428571428571428,0.0,0.9999999999999999,0.04646374805097342,0.07142857142857142,0.0,0.2548770967656785,0.0,0.0,0.1332806740389679,0.1111111111111111,0.1428571428571428,0.0,0.6000000000000001,1.0,0.6000000000000001,0.6,0.0,0.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,0.3095238095238095,0.0,0.3833493545959058,0.0,0.5357142857142857,0.75,0.21360264234371984,0.25,0.0,0.09452343338599264,0.0,0.5714285714285713,0.6666666666666666,0.07500000000000001,0.0,0.05,0.13333333333333333,0.6666666666666667,1.0,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,0.35714285714285715,0.0,0.9999999999999999,0.04646374805097342,0.2857142857142857,0.5,0.2517317225535898,0.75,0.09096633164635082,0.9680358083201684,0.6666666666666666,0.0714285714285714,0.3333333333333333,0.30000000000000004,0.5,0.25,0.5333333333333333,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,0.49999999999999994,0.0,0.3833493545959058,0.0,0.0,0.75,0.2517317225535898,0.0,0.09096633164635082,0.9824117956819379,0.1111111111111111,0.7857142857142857,0.3333333333333333,0.525,1.0,0.525,0.7333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57,0.5952380952380951,0.0,0.9999999999999999,0.04646374805097342,0.2142857142857143,0.75,0.2548770967656785,0.75,1.0,0.07530279094260137,0.0,0.2857142857142857,0.0,0.225,0.3333333333333333,0.2,0.06666666666666667,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58,0.7380952380952379,0.0,0.3833493545959058,0.04646374805097342,0.0,0.5,0.2517317225535898,0.5,1.0,0.3320168509741969,0.7777777777777777,0.7857142857142857,0.0,0.625,0.3333333333333333,0.17500000000000002,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,0.8095238095238095,1.0,0.3833493545959058,0.04646374805097342,0.2142857142857143,0.0,0.2517317225535898,0.25,0.09096633164635082,0.19826224328593997,0.2222222222222222,0.4999999999999999,0.3333333333333333,0.275,0.3333333333333333,0.2,0.4666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60,0.21428571428571425,0.0,0.3833493545959058,0.04646374805097342,0.5,0.75,0.2548770967656785,0.5,1.0,0.15234333859926277,0.1111111111111111,0.7857142857142857,0.0,0.1,0.3333333333333333,0.1,0.06666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61,0.3333333333333333,0.0,0.3833493545959058,0.04646374805097342,0.0,0.5,0.2517317225535898,0.5,0.09096633164635082,0.08704581358609795,0.1111111111111111,0.0,0.3333333333333333,0.325,1.0,0.325,0.7333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62,0.21428571428571425,0.0,0.3833493545959058,0.04646374805097342,0.42857142857142855,0.25,0.2548770967656785,0.75,1.0,0.09726171669299633,0.1111111111111111,0.0714285714285714,0.6666666666666666,0.125,0.8333333333333333,0.125,0.0,1.0,0.6666666666666667,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63,0.3095238095238095,0.0,0.3833493545959058,0.0,0.8214285714285714,0.5,0.2517317225535898,0.25,0.0,0.0037914691943127937,0.4444444444444444,0.0,1.0,0.325,0.6666666666666666,0.17500000000000002,0.06666666666666667,1.0,1.0,0.6666666666666667,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.3333333333333333,0.0,0.3833493545959058,0.04646374805097342,0.2142857142857143,0.5,0.0,0.25,1.0,0.0770405476566614,0.7777777777777777,0.1428571428571428,0.0,0.25,0.3333333333333333,0.17500000000000002,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.23809523809523808,1.0,0.3833493545959058,0.04646374805097342,0.2857142857142857,0.75,0.2548770967656785,0.0,0.09096633164635082,0.24560294892048448,0.5555555555555556,0.2142857142857143,0.3333333333333333,0.125,0.6666666666666666,0.07500000000000001,0.13333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66,0.28571428571428564,0.0,0.3833493545959058,0.04646374805097342,0.42857142857142855,0.5,0.2517317225535898,0.75,0.09096633164635082,0.16787783043707216,0.1111111111111111,0.1428571428571428,0.0,0.275,0.5,0.25,0.06666666666666667,1.0,1.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,0.3095238095238095,0.0,0.9999999999999999,0.04646374805097342,0.03571428571428571,0.0,0.2517317225535898,0.0,0.09096633164635082,0.45834649815692474,0.1111111111111111,0.4285714285714285,0.0,0.25,0.8333333333333333,0.25,0.5333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
68,0.49999999999999994,0.0,0.9999999999999999,0.04646374805097342,0.6428571428571428,0.75,0.2548770967656785,0.0,0.09096633164635082,0.05545023696682464,0.1111111111111111,0.1428571428571428,0.0,0.525,0.6666666666666666,0.525,0.8666666666666667,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
